@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
0.935,-0.353,0.76,RIGHT,-0.369
0.897,-0.441,1.15,RIGHT,-0.463
0.831,-0.556,1.486,RIGHT,-0.581
0.73,-0.683,1.738,RIGHT,-0.708
0.595,-0.804,1.872,RIGHT,-0.825
0.435,-0.901,1.859,RIGHT,-0.916
0.267,-0.964,1.685,RIGHT,-0.972
0.117,-0.993,1.356,RIGHT,-0.996
0.004,-1.0,0.901,RIGHT,-1.0
-0.06,-0.998,0.363,RIGHT,-0.998
-0.068,-0.998,-0.205,RIGHT,-0.998
-0.02,-1.0,-0.747,RIGHT,-1.0
0.08,-0.997,-1.212,RIGHT,-0.995
0.217,-0.976,-1.556,RIGHT,-0.969
0.376,-0.927,-1.749,RIGHT,-0.913
0.534,-0.845,-1.785,RIGHT,-0.826
0.647,-0.763,-1.706,LEFT,-0.742
0.728,-0.685,-0.514,LEFT,-0.68
0.721,-0.693,0.702,LEFT,-0.704
0.626,-0.78,1.857,LEFT,-0.804
0.426,-0.905,2.858,LEFT,-0.929
0.113,-0.994,3.598,LEFT,-0.999
-0.265,-0.964,3.987,LEFT,-0.94
-0.622,-0.783,4.007,LEFT,-0.731
-0.872,-0.489,3.725,LEFT,-0.424
-0.987,-0.16,3.268,LEFT,-0.096
-0.99,0.14,2.762,LEFT,0.194
-0.924,0.383,2.295,LEFT,0.424
-0.824,0.567,1.916,LEFT,0.598
-0.711,0.703,1.646,LEFT,0.726
-0.593,0.805,1.491,LEFT,0.822
-0.47,0.883,1.455,NONE,0.896
-0.357,0.934,1.04,NONE,0.941
-0.273,0.962,0.724,NONE,0.965
-0.216,0.976,0.48,NONE,0.978
-0.179,0.984,0.284,NONE,0.985
-0.159,0.987,0.118,NONE,0.988
-0.155,0.988,-0.036,NONE,0.988
-0.166,0.986,-0.191,NONE,0.985
-0.194,0.981,-0.363,NONE,0.98
-0.239,0.971,-0.569,NONE,0.968
-0.305,0.952,-0.826,NONE,0.947
-0.398,0.918,-1.158,NONE,0.908
-0.518,0.855,-1.591,NONE,0.838
-0.668,0.745,-2.152,NONE,0.714
-0.83,0.557,-2.861,NONE,0.507
-0.966,0.26,-3.713,NONE,0.186
-0.988,-0.155,-4.643,NONE,-0.247
-0.788,-0.616,-5.484,NONE,-0.699
-0.325,-0.946,-5.99,NONE,-0.978
-0.208,-0.978,-6.031,RIGHT,-0.996
0.404,-0.915,-6.372,RIGHT,-0.856
0.865,-0.501,-6.165,RIGHT,-0.392
0.998,0.068,-5.664,RIGHT,0.179
0.82,0.572,-5.198,RIGHT,0.654
0.439,0.899,-5.018,RIGHT,0.938
-0.056,0.998,-5.273,RIGHT,0.987
-0.579,0.816,-6.031,RIGHT,0.738
-0.957,0.289,-7.241,RIGHT,0.145
-0.877,-0.48,-7.854,RIGHT,-0.625
-0.154,-0.988,-7.854,RIGHT,-0.999
0.727,-0.686,-7.854,RIGHT,-0.534
0.982,0.187,-7.854,RIGHT,0.361
0.469,0.883,-7.854,RIGHT,0.952
0.135,0.991,-7.854,NONE,0.999
-0.685,0.729,-7.854,NONE,0.593
-0.992,-0.126,-7.854,NONE,-0.32
-0.409,-0.912,-7.854,NONE,-0.978
0.587,-0.809,-7.854,NONE,-0.673
0.999,0.043,-7.854,NONE,0.226
0.599,0.801,-7.854,NONE,0.889
-0.179,0.984,-7.854,NONE,0.942
-0.847,0.532,-7.854,NONE,0.378
-0.943,-0.333,-7.854,NONE,-0.505
-0.253,-0.968,-7.854,NONE,-0.998
0.67,-0.743,-7.854,NONE,-0.602
0.798,-0.602,-7.854,LEFT,-0.443
0.974,0.226,-7.854,LEFT,0.375
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.634,-0.773,1.498,LEFT,-0.754
-0.736,-0.677,1.31,LEFT,-0.657
-0.811,-0.585,1.038,LEFT,-0.569
-0.859,-0.512,0.709,LEFT,-0.5
-0.885,-0.466,0.347,LEFT,-0.46
-0.892,-0.451,-0.027,LEFT,-0.453
-0.883,-0.47,-0.396,LEFT,-0.478
-0.854,-0.52,-0.743,LEFT,-0.533
-0.804,-0.595,-1.048,LEFT,-0.612
-0.729,-0.685,-1.29,LEFT,-0.704
-0.628,-0.778,-1.443,LEFT,-0.796
-0.507,-0.862,-1.486,LEFT,-0.877
-0.377,-0.926,-1.404,LEFT,-0.936
-0.252,-0.968,-1.198,LEFT,-0.973
-0.15,-0.989,-0.882,LEFT,-0.991
-0.082,-0.997,-0.485,LEFT,-0.997
-0.055,-0.999,-0.045,LEFT,-0.999
-0.073,-0.997,0.394,LEFT,-0.997
-0.131,-0.991,0.792,LEFT,-0.989
-0.166,-0.986,0.93,NONE,-0.983
-0.247,-0.969,0.718,NONE,-0.966
-0.303,-0.953,0.44,NONE,-0.95
-0.33,-0.944,0.125,NONE,-0.943
-0.326,-0.945,-0.199,NONE,-0.947
-0.293,-0.956,-0.502,NONE,-0.959
-0.231,-0.973,-0.754,NONE,-0.976
-0.148,-0.989,-0.934,NONE,-0.992
-0.051,-0.999,-1.022,NONE,-1.0
0.053,-0.999,-1.01,NONE,-0.997
0.148,-0.989,-0.902,NONE,-0.986
0.228,-0.974,-0.708,NONE,-0.971
0.284,-0.959,-0.449,NONE,-0.956
0.313,-0.95,-0.151,NONE,-0.949
0.312,-0.95,0.158,NONE,-0.951
0.284,-0.959,0.449,NONE,-0.962
0.228,-0.974,0.695,NONE,-0.977
0.15,-0.989,0.874,NONE,-0.991
0.077,-0.997,0.956,RIGHT,-0.998
0.005,-1.0,0.485,RIGHT,-1.0
-0.019,-1.0,-0.029,RIGHT,-1.0
0.01,-1.0,-0.534,RIGHT,-1.0
0.086,-0.996,-0.983,RIGHT,-0.994
0.202,-0.979,-1.333,RIGHT,-0.974
0.342,-0.94,-1.554,RIGHT,-0.929
0.488,-0.873,-1.631,RIGHT,-0.857
0.621,-0.783,-1.57,RIGHT,-0.764
0.731,-0.683,-1.391,RIGHT,-0.663
0.811,-0.585,-1.12,RIGHT,-0.568
0.863,-0.505,-0.789,RIGHT,-0.492
0.892,-0.452,-0.421,RIGHT,-0.445
0.902,-0.432,-0.038,RIGHT,-0.431
0.896,-0.445,0.343,RIGHT,-0.452
0.871,-0.492,0.705,RIGHT,-0.504
0.825,-0.566,1.029,RIGHT,-0.583
0.754,-0.657,1.293,RIGHT,-0.677
0.655,-0.755,1.471,RIGHT,-0.775
0.533,-0.846,1.54,RIGHT,-0.862
0.453,-0.891,1.521,NONE,-0.905
0.295,-0.955,1.874,NONE,-0.966
0.101,-0.995,2.051,NONE,-0.998
-0.103,-0.995,2.029,NONE,-0.99
-0.293,-0.956,1.813,NONE,-0.945
-0.444,-0.896,1.431,NONE,-0.883
-0.548,-0.837,0.929,NONE,-0.827
-0.601,-0.799,0.355,NONE,-0.796
-0.605,-0.796,-0.24,NONE,-0.8
-0.563,-0.827,-0.811,NONE,-0.837
-0.471,-0.882,-1.31,NONE,-0.895
-0.332,-0.943,-1.692,LEFT,-0.954
-0.181,-0.984,-1.427,LEFT,-0.988
-0.059,-0.998,-1.028,LEFT,-0.999
0.021,-1.0,-0.535,LEFT,-1.0
0.048,-0.999,0.006,LEFT,-0.999
0.02,-1.0,0.54,LEFT,-1.0
-0.059,-0.998,1.017,LEFT,-0.997
-0.18,-0.984,1.391,LEFT,-0.978
-0.326,-0.945,1.629,LEFT,-0.934
-0.48,-0.877,1.717,LEFT,-0.86
-0.621,-0.783,1.658,LEFT,-0.762
-0.737,-0.676,1.474,LEFT,-0.654
-0.821,-0.571,1.195,LEFT,-0.552
-0.875,-0.484,0.852,LEFT,-0.47
-0.905,-0.425,0.471,LEFT,-0.417
-0.916,-0.401,0.074,LEFT,-0.4
-0.911,-0.412,-0.321,LEFT,-0.418
-0.889,-0.458,-0.7,LEFT,-0.471
-0.846,-0.534,-1.043,LEFT,-0.552
-0.776,-0.631,-1.328,RIGHT,-0.653
-0.641,-0.768,-2.512,RIGHT,-0.8
-0.383,-0.924,-3.494,RIGHT,-0.949
-0.008,-1.0,-4.154,RIGHT,-0.997
0.412,-0.911,-4.412,RIGHT,-0.871
0.565,-0.825,-4.402,RIGHT,-0.772
0.858,-0.514,-4.15,RIGHT,-0.442
0.897,-0.441,-4.069,RIGHT,-0.368
0.997,-0.074,-3.59,RIGHT,-0.003
0.966,0.257,-3.086,RIGHT,0.315
0.855,0.519,-2.66,RIGHT,0.563
0.7,0.714,-2.371,RIGHT,0.747
0.518,0.855,-2.249,RIGHT,0.878
0.313,0.95,-2.317,RIGHT,0.963
0.075,0.997,-2.6,RIGHT,1.0
-0.208,0.978,-3.133,RIGHT,0.963
-0.533,0.846,-3.958,RIGHT,0.8
-0.848,0.53,-5.095,RIGHT,0.439
-1.0,-0.018,-6.465,RIGHT,-0.15
-0.837,-0.547,-7.55,NONE,-0.668
-0.206,-0.979,-7.854,NONE,-0.999
0.554,-0.833,-7.753,NONE,-0.738
0.969,-0.246,-6.893,NONE,-0.112
0.925,0.379,-5.869,NONE,0.484
0.596,0.803,-5.055,NONE,0.859
0.156,0.988,-4.634,NONE,0.998
-0.299,0.954,-4.658,NONE,0.922
-0.71,0.705,-5.111,NONE,0.628
-0.973,0.232,-5.898,NONE,0.114
-0.921,-0.391,-6.796,NONE,-0.513
-0.439,-0.898,-7.424,NONE,-0.954
0.29,-0.957,-7.426,NONE,-0.904
0.427,-0.904,-7.34,NONE,-0.832
0.909,-0.416,-6.583,NONE,-0.295
0.984,0.178,-5.564,NONE,0.284
0.773,0.634,-4.636,NONE,0.702
0.439,0.898,-3.994,NONE,0.93
0.073,0.997,-3.703,NONE,1.0
-0.294,0.956,-3.775,NONE,0.931
-0.639,0.769,-4.195,NONE,0.712
-0.912,0.411,-4.919,NONE,0.318
-0.994,-0.112,-5.821,NONE,-0.229
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.284,-0.959,1.419,RIGHT,-0.951
-0.379,-0.925,0.577,RIGHT,-0.922
-0.391,-0.92,-0.308,RIGHT,-0.923
-0.322,-0.947,-1.157,RIGHT,-0.954
-0.174,-0.985,-1.89,RIGHT,-0.991
-0.093,-0.996,-2.135,LEFT,-0.999
0.094,-0.996,-1.611,LEFT,-0.992
0.222,-0.975,-0.938,LEFT,-0.971
0.276,-0.961,-0.182,RIGHT,-0.96
0.304,-0.953,-0.396,RIGHT,-0.95
0.35,-0.937,-0.572,RIGHT,-0.932
0.409,-0.912,-0.695,RIGHT,-0.907
0.475,-0.88,-0.754,RIGHT,-0.873
0.54,-0.842,-0.749,RIGHT,-0.834
0.599,-0.801,-0.683,RIGHT,-0.792
0.648,-0.761,-0.565,RIGHT,-0.754
0.684,-0.729,-0.406,RIGHT,-0.724
0.707,-0.707,-0.219,RIGHT,-0.704
0.716,-0.698,-0.02,RIGHT,-0.698
0.71,-0.704,0.179,RIGHT,-0.707
0.691,-0.723,0.364,RIGHT,-0.729
0.658,-0.753,0.521,RIGHT,-0.76
0.613,-0.79,0.638,RIGHT,-0.798
0.558,-0.83,0.706,RIGHT,-0.838
0.497,-0.868,0.716,RIGHT,-0.875
0.435,-0.9,0.665,RIGHT,-0.906
0.379,-0.925,0.558,RIGHT,-0.929
0.35,-0.937,0.469,RIGHT,-0.94
0.314,-0.949,0.29,RIGHT,-0.951
0.296,-0.955,0.086,RIGHT,-0.955
0.298,-0.955,-0.124,RIGHT,-0.954
0.308,-0.951,-0.245,LEFT,-0.95
0.294,-0.956,0.555,LEFT,-0.959
0.203,-0.979,1.295,LEFT,-0.984
0.044,-0.999,1.906,LEFT,-1.0
-0.169,-0.986,2.326,LEFT,-0.977
-0.402,-0.916,2.522,LEFT,-0.894
-0.618,-0.786,2.494,LEFT,-0.754
-0.787,-0.616,2.276,LEFT,-0.581
-0.899,-0.438,1.924,LEFT,-0.404
-0.96,-0.278,1.493,LEFT,-0.25
-0.988,-0.156,1.023,LEFT,-0.136
-0.997,-0.078,0.542,LEFT,-0.068
-0.999,-0.047,0.061,LEFT,-0.047
-0.998,-0.065,-0.416,LEFT,-0.075
-0.992,-0.13,-0.885,LEFT,-0.149
-0.982,-0.191,-1.159,NONE,-0.215
-0.938,-0.348,-2.088,NONE,-0.388
-0.821,-0.571,-2.932,NONE,-0.619
-0.594,-0.805,-3.603,NONE,-0.846
-0.25,-0.968,-3.986,NONE,-0.985
0.149,-0.989,-3.996,NONE,-0.974
0.509,-0.861,-3.629,NONE,-0.823
0.761,-0.648,-2.964,NONE,-0.604
0.9,-0.435,-2.116,NONE,-0.399
0.931,-0.365,-1.749,LEFT,-0.335
0.964,-0.267,-0.306,LEFT,-0.264
0.952,-0.307,1.132,LEFT,-0.331
0.902,-0.432,2.248,RIGHT,-0.473
0.772,-0.635,2.55,RIGHT,-0.674
0.58,-0.815,2.691,RIGHT,-0.845
0.344,-0.939,2.619,RIGHT,-0.956
0.102,-0.995,2.312,RIGHT,-0.998
-0.103,-0.995,1.786,RIGHT,-0.99
-0.246,-0.969,1.094,NONE,-0.964
-0.338,-0.941,0.796,NONE,-0.936
-0.395,-0.919,0.428,NONE,-0.916
-0.416,-0.91,0.026,NONE,-0.91
-0.399,-0.917,-0.375,NONE,-0.92
-0.347,-0.938,-0.738,NONE,-0.943
-0.262,-0.965,-1.031,NONE,-0.97
-0.152,-0.988,-1.224,NONE,-0.992
-0.025,-1.0,-1.299,NONE,-1.0
0.103,-0.995,-1.247,NONE,-0.992
0.219,-0.976,-1.076,NONE,-0.971
0.31,-0.951,-0.805,NONE,-0.946
0.35,-0.937,-0.606,RIGHT,-0.932
0.412,-0.911,-0.727,RIGHT,-0.905
0.48,-0.877,-0.782,RIGHT,-0.87
0.547,-0.837,-0.771,RIGHT,-0.829
0.607,-0.795,-0.697,RIGHT,-0.786
0.657,-0.754,-0.57,RIGHT,-0.747
0.693,-0.721,-0.402,RIGHT,-0.716
0.715,-0.699,-0.208,RIGHT,-0.697
0.722,-0.692,-0.002,RIGHT,-0.692
0.715,-0.699,0.202,RIGHT,-0.702
0.694,-0.72,0.391,RIGHT,-0.726
0.659,-0.752,0.55,RIGHT,-0.759
0.612,-0.791,0.667,RIGHT,-0.799
0.554,-0.832,0.733,RIGHT,-0.84
0.491,-0.871,0.738,RIGHT,-0.878
0.428,-0.904,0.681,RIGHT,-0.909
0.371,-0.929,0.565,RIGHT,-0.933
0.325,-0.946,0.4,RIGHT,-0.948
0.296,-0.955,0.2,RIGHT,-0.956
0.287,-0.958,-0.017,RIGHT,-0.958
0.292,-0.956,-0.146,NONE,-0.956
0.292,-0.956,0.142,NONE,-0.957
0.265,-0.964,0.415,NONE,-0.966
0.213,-0.977,0.646,NONE,-0.98
0.141,-0.99,0.813,NONE,-0.992
0.055,-0.999,0.902,NONE,-0.999
-0.036,-0.999,0.902,NONE,-0.999
-0.122,-0.992,0.815,NONE,-0.99
-0.195,-0.981,0.651,NONE,-0.978
-0.248,-0.969,0.426,NONE,-0.967
-0.277,-0.961,0.164,NONE,-0.96
-0.279,-0.96,-0.111,NONE,-0.961
-0.256,-0.967,-0.372,NONE,-0.969
-0.208,-0.978,-0.597,NONE,-0.981
-0.141,-0.99,-0.762,NONE,-0.992
-0.06,-0.998,-0.853,NONE,-0.999
0.027,-1.0,-0.861,NONE,-0.999
0.109,-0.994,-0.785,NONE,-0.992
0.181,-0.984,-0.635,NONE,-0.981
0.232,-0.973,-0.426,NONE,-0.971
0.253,-0.968,-0.281,NONE,-0.966
0.268,-0.963,-0.022,NONE,-0.964
0.258,-0.966,0.237,NONE,-0.968
0.223,-0.975,0.47,NONE,-0.977
0.167,-0.986,0.657,NONE,-0.988
0.095,-0.995,0.779,NONE,-0.997
0.015,-1.0,0.825,NONE,-1.0
-0.067,-0.998,0.791,NONE,-0.997
-0.141,-0.99,0.681,RIGHT,-0.988
-0.176,-0.984,0.017,RIGHT,-0.985
-0.144,-0.99,-0.642,RIGHT,-0.991
-0.051,-0.999,-1.232,RIGHT,-1.0
0.097,-0.995,-1.698,RIGHT,-0.991
0.28,-0.96,-1.997,RIGHT,-0.948
0.471,-0.882,-2.107,RIGHT,-0.861
0.644,-0.765,-2.038,RIGHT,-0.739
0.779,-0.627,-1.818,RIGHT,-0.599
0.872,-0.489,-1.489,RIGHT,-0.464
0.928,-0.373,-1.092,RIGHT,-0.353
0.957,-0.29,-0.657,RIGHT,-0.279
0.969,-0.249,-0.208,RIGHT,-0.245
0.968,-0.251,0.241,RIGHT,-0.256
0.956,-0.295,0.68,RIGHT,-0.308
0.926,-0.379,1.095,RIGHT,-0.399
0.87,-0.494,1.464,RIGHT,-0.52
0.779,-0.627,1.759,RIGHT,-0.655
0.649,-0.761,1.943,RIGHT,-0.786
0.487,-0.873,1.982,RIGHT,-0.892
0.452,-0.892,1.97,NONE,-0.909
0.251,-0.968,2.297,NONE,-0.979
0.017,-1.0,2.406,NONE,-1.0
-0.218,-0.976,2.283,NONE,-0.965
-0.419,-0.908,1.946,NONE,-0.891
-0.567,-0.824,1.441,NONE,-0.808
-0.657,-0.754,0.825,NONE,-0.744
-0.693,-0.721,0.154,NONE,-0.719
-0.68,-0.733,-0.521,NONE,-0.741
-0.616,-0.788,-1.151,NONE,-0.803
-0.497,-0.868,-1.687,NONE,-0.884
-0.325,-0.946,-2.075,NONE,-0.959
-0.243,-0.97,-2.178,RIGHT,-0.98
0.005,-1.0,-2.776,RIGHT,-0.998
0.296,-0.955,-3.101,RIGHT,-0.935
0.577,-0.817,-3.138,RIGHT,-0.779
0.795,-0.606,-2.929,RIGHT,-0.559
0.93,-0.367,-2.549,RIGHT,-0.32
0.99,-0.144,-2.08,RIGHT,-0.103
0.999,0.039,-1.584,RIGHT,0.07
0.985,0.172,-1.098,RIGHT,0.193
0.966,0.257,-0.633,RIGHT,0.268
0.955,0.295,-0.188,RIGHT,0.299
0.954,0.299,-0.013,LEFT,0.297
0.973,0.232,1.421,LEFT,0.201
1.0,0.02,2.868,LEFT,-0.041
0.943,-0.333,4.296,LEFT,-0.415
0.672,-0.741,5.56,LEFT,-0.812
0.133,-0.991,6.413,LEFT,-1.0
-0.257,-0.966,6.637,NONE,-0.924
-0.782,-0.623,6.043,NONE,-0.526
-0.993,-0.115,5.091,NONE,-0.015
-0.942,0.336,4.081,NONE,0.41
-0.761,0.649,3.205,NONE,0.695
-0.548,0.836,2.535,NONE,0.863
-0.344,0.939,2.076,NONE,0.952
-0.157,0.988,1.813,NONE,0.993
0.018,1.0,1.727,NONE,0.999
0.192,0.981,1.812,NONE,0.974
0.376,0.926,2.07,NONE,0.91
0.575,0.818,2.513,NONE,0.787
0.78,0.626,3.149,NONE,0.574
0.949,0.316,3.967,NONE,0.238
0.993,-0.121,4.889,NONE,-0.219
0.794,-0.609,5.735,NONE,-0.696
0.309,-0.951,6.235,NONE,-0.982
0.188,-0.982,6.272,LEFT,-0.998
-0.443,-0.897,6.58,LEFT,-0.831
-0.895,-0.447,6.334,LEFT,-0.331
-0.989,0.145,5.82,LEFT,0.258
-0.762,0.647,5.384,LEFT,0.725
-0.331,0.944,5.284,LEFT,0.973
0.205,0.979,5.663,LEFT,0.949
0.726,0.687,6.566,LEFT,0.584
0.999,0.038,7.874,LEFT,-0.122
0.684,-0.729,9.172,LEFT,-0.843
-0.203,-0.979,9.837,LEFT,-0.921
-0.926,-0.378,9.636,LEFT,-0.194
-0.853,0.522,9.101,LEFT,0.667
-0.123,0.992,8.999,LEFT,0.998
0.722,0.692,9.717,LEFT,0.538
0.964,-0.267,11.02,LEFT,-0.474
0.141,-0.99,12.021,LEFT,-0.995
-0.736,-0.677,12.071,RIGHT,-0.484
-0.926,0.378,10.542,RIGHT,0.561
-0.193,0.981,9.353,RIGHT,1.0
0.657,0.754,9.009,RIGHT,0.624
0.998,-0.058,9.289,RIGHT,-0.242
0.538,-0.843,9.51,RIGHT,-0.929
-0.357,-0.934,9.009,RIGHT,-0.856
-0.934,-0.356,7.745,RIGHT,-0.21
-0.945,0.328,6.215,RIGHT,0.44
-0.898,0.44,5.922,NONE,0.541
0.0,-1.0,0.0,LEFT,-1.0
-0.025,-1.0,0.489,LEFT,-0.999
-0.096,-0.995,0.927,LEFT,-0.993
-0.205,-0.979,1.271,LEFT,-0.973
-0.34,-0.941,1.491,LEFT,-0.93
-0.48,-0.877,1.574,LEFT,-0.862
-0.61,-0.792,1.523,LEFT,-0.773
-0.718,-0.696,1.355,LEFT,-0.676
-0.798,-0.602,1.097,LEFT,-0.585
-0.851,-0.525,0.778,LEFT,-0.512
-0.881,-0.473,0.421,LEFT,-0.466
-0.892,-0.451,0.048,LEFT,-0.451
-0.886,-0.464,-0.323,LEFT,-0.47
-0.862,-0.507,-0.676,LEFT,-0.52
-0.816,-0.578,-0.992,LEFT,-0.595
-0.746,-0.666,-1.248,LEFT,-0.685
-0.65,-0.76,-1.42,LEFT,-0.778
-0.533,-0.846,-1.487,LEFT,-0.862
-0.429,-0.903,-1.452,NONE,-0.916
-0.277,-0.961,-1.785,NONE,-0.97
-0.091,-0.996,-1.948,NONE,-0.999
0.103,-0.995,-1.923,NONE,-0.99
0.214,-0.977,-1.818,RIGHT,-0.968
0.397,-0.918,-2.0,RIGHT,-0.901
0.573,-0.82,-2.003,RIGHT,-0.796
0.72,-0.694,-1.848,RIGHT,-0.668
0.828,-0.561,-1.569,RIGHT,-0.535
0.898,-0.441,-1.207,RIGHT,-0.42
0.937,-0.349,-0.795,RIGHT,-0.334
0.956,-0.294,-0.361,RIGHT,-0.288
0.96,-0.28,0.081,RIGHT,-0.283
0.951,-0.309,0.515,RIGHT,-0.319
0.926,-0.377,0.929,RIGHT,-0.395
0.878,-0.478,1.305,RIGHT,-0.501
0.799,-0.601,1.615,RIGHT,-0.627
0.684,-0.73,1.827,RIGHT,-0.755
0.535,-0.845,1.907,RIGHT,-0.865
0.368,-0.93,1.832,RIGHT,-0.943
0.234,-0.972,1.653,LEFT,-0.98
0.039,-0.999,2.272,LEFT,-1.0
-0.209,-0.978,2.666,LEFT,-0.965
-0.468,-0.884,2.806,LEFT,-0.856
-0.692,-0.722,2.706,LEFT,-0.684
-0.853,-0.522,2.418,LEFT,-0.481
-0.947,-0.321,2.009,LEFT,-0.284
-0.989,-0.15,1.539,LEFT,-0.12
-0.993,-0.12,1.442,LEFT,-0.092
-1.0,0.0,0.952,LEFT,0.018
-0.997,0.071,0.466,NONE,0.078
-0.998,0.069,-0.511,NONE,0.056
-1.0,-0.031,-1.48,NONE,-0.063
-0.974,-0.225,-2.432,NONE,-0.274
-0.87,-0.493,-3.316,NONE,-0.551
-0.634,-0.773,-4.028,NONE,-0.823
-0.258,-0.966,-4.431,NONE,-0.985
0.186,-0.983,-4.422,NONE,-0.963
0.353,-0.936,-4.299,RIGHT,-0.902
0.71,-0.704,-4.226,RIGHT,-0.642
0.931,-0.366,-3.869,RIGHT,-0.293
1.0,-0.011,-3.375,RIGHT,0.055
0.955,0.296,-2.879,RIGHT,0.35
0.844,0.537,-2.467,RIGHT,0.578
0.698,0.717,-2.187,RIGHT,0.746
0.532,0.847,-2.061,RIGHT,0.868
0.347,0.938,-2.108,RIGHT,0.952
0.133,0.991,-2.348,RIGHT,0.996
-0.123,0.992,-2.814,RIGHT,0.984
-0.425,0.905,-3.547,RIGHT,0.872
-0.746,0.666,-4.582,RIGHT,0.593
-0.806,0.592,-4.824,LEFT,0.512
-0.991,0.135,-5.172,LEFT,0.032
-0.92,-0.391,-5.579,LEFT,-0.492
-0.563,-0.826,-5.77,LEFT,-0.886
-0.03,-1.0,-5.51,LEFT,-0.997
0.468,-0.884,-4.733,LEFT,-0.837
0.786,-0.619,-3.561,LEFT,-0.564
0.929,-0.37,-2.18,LEFT,-0.332
0.973,-0.231,-0.729,LEFT,-0.22
0.973,-0.231,0.727,LEFT,-0.248
0.929,-0.369,2.15,LEFT,-0.411
0.79,-0.613,3.475,LEFT,-0.669
0.484,-0.875,4.574,LEFT,-0.916
0.009,-1.0,5.276,LEFT,-0.995
-0.508,-0.861,5.473,LEFT,-0.801
-0.877,-0.48,5.222,LEFT,-0.386
-1.0,-0.001,4.732,LEFT,0.092
-0.902,0.431,4.24,LEFT,0.506
-0.658,0.753,3.926,LEFT,0.802
-0.324,0.946,3.9,LEFT,0.969
0.074,0.997,4.232,LEFT,0.987
0.506,0.863,4.97,LEFT,0.807
0.882,0.47,6.107,LEFT,0.357
0.982,-0.188,7.487,LEFT,-0.335
0.538,-0.843,8.7,LEFT,-0.924
-0.328,-0.945,9.224,LEFT,-0.868
-0.949,-0.316,8.958,LEFT,-0.143
-0.854,0.52,8.428,LEFT,0.655
-0.192,0.981,8.302,LEFT,1.0
0.615,0.789,8.932,LEFT,0.665
0.999,-0.044,10.189,LEFT,-0.248
0.429,-0.903,11.364,LEFT,-0.977
-0.655,-0.755,11.625,LEFT,-0.585
-0.96,0.28,11.12,LEFT,0.484
-0.193,0.981,10.883,LEFT,1.0
0.797,0.604,11.598,LEFT,0.402
0.985,0.174,12.106,NONE,-0.069
0.476,-0.88,12.809,NONE,-0.972
-0.705,-0.709,12.549,NONE,-0.513
-0.914,0.405,11.521,NONE,0.601
-0.041,0.999,10.89,NONE,0.984
0.871,0.491,11.232,NONE,0.283
0.795,-0.606,12.039,NONE,-0.779
-0.297,-0.955,12.198,NONE,-0.855
-0.518,-0.855,12.094,RIGHT,-0.708
-0.994,0.114,10.642,RIGHT,0.318
-0.448,0.894,9.278,RIGHT,0.961
0.412,0.911,8.674,RIGHT,0.826
0.962,0.273,8.806,RIGHT,0.099
0.812,-0.584,9.15,RIGHT,-0.722
0.034,-0.999,9.004,RIGHT,-0.99
-0.734,-0.679,8.045,RIGHT,-0.555
-1.0,-0.013,6.577,RIGHT,0.115
-0.843,0.539,5.093,RIGHT,0.62
0.0,-1.0,0.0,RIGHT,-1.0
0.025,-1.0,-0.489,RIGHT,-0.999
0.096,-0.995,-0.927,RIGHT,-0.993
0.205,-0.979,-1.271,RIGHT,-0.973
0.34,-0.941,-1.491,RIGHT,-0.93
0.48,-0.877,-1.574,RIGHT,-0.862
0.61,-0.792,-1.523,RIGHT,-0.773
0.718,-0.696,-1.355,RIGHT,-0.676
0.798,-0.602,-1.097,RIGHT,-0.585
0.851,-0.525,-0.778,RIGHT,-0.512
0.881,-0.473,-0.421,RIGHT,-0.466
0.892,-0.451,-0.048,RIGHT,-0.451
0.886,-0.464,0.323,RIGHT,-0.47
0.862,-0.507,0.676,RIGHT,-0.52
0.816,-0.578,0.992,RIGHT,-0.595
0.746,-0.666,1.248,RIGHT,-0.685
0.65,-0.76,1.42,RIGHT,-0.778
0.533,-0.846,1.487,RIGHT,-0.862
0.403,-0.915,1.431,RIGHT,-0.926
0.377,-0.926,1.404,NONE,-0.937
0.229,-0.974,1.688,NONE,-0.981
0.054,-0.999,1.81,NONE,-1.0
-0.125,-0.992,1.756,NONE,-0.987
-0.287,-0.958,1.535,NONE,-0.949
-0.415,-0.91,1.174,NONE,-0.9
-0.499,-0.867,0.712,NONE,-0.86
-0.511,-0.859,0.612,LEFT,-0.853
-0.562,-0.827,0.58,LEFT,-0.821
-0.606,-0.796,0.502,LEFT,-0.79
-0.641,-0.768,0.386,LEFT,-0.763
-0.664,-0.747,0.242,LEFT,-0.744
-0.677,-0.736,0.082,LEFT,-0.735
