@relation pole_swing_up

@attribute sin_theta numeric
@attribute cos_theta numeric
@attribute theta_d numeric
@attribute force {NONE,RIGHT,LEFT}
@attribute class numeric

@data
0.963,-0.271,-7.854,LEFT,-7.854
0.667,0.745,-7.854,LEFT,-7.854
0.5,0.866,-7.854,RIGHT,-7.854
-0.485,0.875,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,RIGHT,0.383
-0.047,-0.999,-0.052,RIGHT,-0.161
-0.015,-1.0,-0.583,RIGHT,-0.684
0.068,-0.998,-1.053,RIGHT,-1.135
0.191,-0.982,-1.416,RIGHT,-1.473
0.34,-0.941,-1.642,RIGHT,-1.669
0.493,-0.87,-1.717,RIGHT,-1.714
0.632,-0.775,-1.646,RIGHT,-1.616
0.745,-0.667,-1.453,RIGHT,-1.402
0.826,-0.563,-1.167,RIGHT,-1.102
0.878,-0.478,-0.82,RIGHT,-0.745
0.907,-0.422,-0.437,RIGHT,-0.358
0.913,-0.409,-0.279,RIGHT,-0.199
0.916,-0.402,0.119,RIGHT,0.198
0.903,-0.43,0.508,RIGHT,0.584
0.871,-0.492,0.872,RIGHT,0.94
0.816,-0.579,1.19,RIGHT,1.246
0.732,-0.681,1.437,RIGHT,1.476
0.62,-0.785,1.587,RIGHT,1.603
0.486,-0.874,1.614,RIGHT,1.604
0.343,-0.939,1.505,RIGHT,1.467
0.21,-0.978,1.261,RIGHT,1.197
0.102,-0.995,0.9,RIGHT,0.817
0.034,-0.999,0.456,RIGHT,0.361
0.013,-1.0,-0.027,RIGHT,-0.124
0.04,-0.999,-0.503,RIGHT,-0.593
0.111,-0.994,-0.925,RIGHT,-1.0
0.22,-0.976,-1.255,RIGHT,-1.307
0.296,-0.955,-1.396,LEFT,-1.233
0.388,-0.922,-0.544,LEFT,-0.366
0.397,-0.918,0.349,LEFT,0.525
0.325,-0.946,1.201,LEFT,1.36
0.172,-0.985,1.934,LEFT,2.06
-0.051,-0.999,2.476,LEFT,2.556
-0.309,-0.951,2.774,LEFT,2.803
-0.562,-0.827,2.817,LEFT,2.796
-0.765,-0.644,2.634,LEFT,2.576
-0.899,-0.438,2.288,LEFT,2.206
-0.97,-0.243,1.847,LEFT,1.753
-0.996,-0.085,1.365,LEFT,1.267
-1.0,0.027,0.874,LEFT,0.777
-0.996,0.09,0.39,LEFT,0.294
-0.994,0.106,-0.086,LEFT,-0.181
-0.997,0.073,-0.559,LEFT,-0.653
-1.0,-0.006,-1.03,LEFT,-1.124
-0.999,-0.051,-1.217,RIGHT,-1.51
-0.97,-0.244,-2.667,RIGHT,-2.95
-0.835,-0.55,-4.031,RIGHT,-4.282
-0.503,-0.865,-5.159,RIGHT,-5.338
-0.2,-0.98,-5.636,LEFT,-5.554
0.328,-0.945,-5.013,LEFT,-4.83
0.707,-0.707,-3.944,LEFT,-3.693
0.898,-0.441,-2.611,LEFT,-2.328
0.965,-0.263,-1.173,LEFT,-0.881
0.975,-0.22,0.285,LEFT,0.575
0.949,-0.317,1.722,LEFT,2.003
0.845,-0.535,3.086,LEFT,3.341
0.595,-0.804,4.269,LEFT,4.47
0.164,-0.986,5.107,LEFT,5.219
-0.359,-0.933,5.458,RIGHT,5.267
-0.758,-0.652,4.342,RIGHT,4.08
-0.942,-0.337,2.957,RIGHT,2.665
-0.993,-0.121,1.481,RIGHT,1.183
-0.999,-0.047,-0.004,RIGHT,-0.299
-0.993,-0.121,-1.474,RIGHT,-1.764
-0.942,-0.335,-2.906,RIGHT,-3.183
-0.765,-0.644,-4.222,RIGHT,-4.457
-0.384,-0.923,-5.255,RIGHT,-5.41
0.048,-0.999,-5.748,NONE,-5.716
0.572,-0.82,-5.378,NONE,-5.247
0.895,-0.446,-4.589,NONE,-4.401
0.999,-0.051,-3.605,NONE,-3.402
0.967,0.256,-2.604,NONE,-2.411
0.891,0.454,-1.672,NONE,-1.495
0.828,0.561,-0.82,NONE,-0.657
0.803,0.595,-0.02,NONE,0.137
0.825,0.564,0.771,NONE,0.932
0.886,0.464,1.595,NONE,1.767
0.961,0.275,2.48,NONE,2.665
1.0,-0.015,3.418,NONE,3.606
0.919,-0.393,4.333,NONE,4.501
0.64,-0.768,5.068,NONE,5.175
0.166,-0.986,5.422,NONE,5.433
-0.364,-0.931,5.267,NONE,5.176
-0.765,-0.644,4.648,NONE,4.483
-0.962,-0.275,3.744,NONE,3.546
-0.999,0.046,2.741,NONE,2.54
-0.964,0.267,1.754,NONE,1.563
-0.954,0.299,1.563,NONE,1.374
-0.916,0.402,0.637,NONE,0.457
-0.908,0.419,-0.255,NONE,-0.433
-0.935,0.355,-1.149,NONE,-1.33
-0.98,0.2,-2.071,NONE,-2.259
-0.999,-0.053,-3.019,NONE,-3.208
-0.921,-0.391,-3.936,NONE,-4.105
-0.672,-0.741,-4.689,NONE,-4.804
-0.241,-0.97,-5.099,NONE,-5.126
0.264,-0.964,-5.036,NONE,-4.964
0.681,-0.733,-4.512,NONE,-4.363
0.844,-0.536,-4.034,RIGHT,-3.957
0.983,-0.182,-3.588,RIGHT,-3.487
0.989,0.149,-3.08,RIGHT,-2.981
0.907,0.42,-2.617,RIGHT,-2.536
0.78,0.626,-2.264,RIGHT,-2.209
0.628,0.778,-2.051,RIGHT,-2.027
0.46,0.888,-1.996,RIGHT,-2.005
0.271,0.963,-2.115,RIGHT,-2.162
0.049,0.999,-2.433,RIGHT,-2.523
-0.218,0.976,-2.985,RIGHT,-3.128
-0.277,0.961,-3.128,NONE,-3.182
-0.574,0.819,-3.513,NONE,-3.624
-0.838,0.546,-4.171,NONE,-4.331
-0.993,0.119,-5.036,NONE,-5.221
-0.908,-0.418,-5.938,NONE,-6.099
-0.489,-0.872,-6.587,NONE,-6.657
0.158,-0.987,-6.689,NONE,-6.632
0.722,-0.692,-6.173,NONE,-6.012
0.982,-0.19,-5.254,NONE,-5.05
0.96,0.28,-4.237,NONE,-4.043
0.79,0.614,-3.335,NONE,-3.178
0.576,0.817,-2.636,NONE,-2.522
0.367,0.93,-2.151,NONE,-2.079
0.328,0.945,-2.079,NONE,-2.014
0.14,0.99,-1.832,NONE,-1.805
-0.039,0.999,-1.765,NONE,-1.773
-0.217,0.976,-1.872,NONE,-1.915
-0.407,0.913,-2.157,NONE,-2.236
-0.611,0.792,-2.631,NONE,-2.75
-0.815,0.58,-3.301,NONE,-3.458
-0.969,0.245,-4.146,NONE,-4.329
-0.977,-0.212,-5.071,NONE,-5.249
-0.723,-0.691,-5.874,NONE,-5.995
-0.195,-0.981,-6.28,NONE,-6.293
0.415,-0.91,-6.105,NONE,-6.0
0.845,-0.535,-5.407,NONE,-5.225
0.998,-0.07,-4.434,NONE,-4.229
0.949,0.316,-3.429,NONE,-3.239
0.872,0.489,-2.874,RIGHT,-2.8
0.71,0.705,-2.569,RIGHT,-2.528
0.514,0.858,-2.442,RIGHT,-2.44
0.29,0.957,-2.52,RIGHT,-2.563
0.028,1.0,-2.834,RIGHT,-2.929
-0.278,0.961,-3.422,RIGHT,-3.576
0.0,-1.0,0.0,RIGHT,-0.1
0.025,-1.0,-0.489,RIGHT,-0.582
0.096,-0.995,-0.927,RIGHT,-1.004
0.205,-0.979,-1.271,RIGHT,-1.325
0.34,-0.941,-1.491,RIGHT,-1.519
0.48,-0.877,-1.574,RIGHT,-1.574
0.61,-0.792,-1.523,RIGHT,-1.498
0.718,-0.696,-1.355,RIGHT,-1.31
0.798,-0.602,-1.097,RIGHT,-1.038
0.851,-0.525,-0.778,RIGHT,-0.709
0.881,-0.473,-0.421,RIGHT,-0.347
0.891,-0.453,-0.123,NONE,0.052
0.877,-0.48,0.744,NONE,0.913
0.816,-0.579,1.566,NONE,1.72
0.689,-0.725,2.289,NONE,2.416
0.48,-0.877,2.843,NONE,2.927
0.197,-0.98,3.15,NONE,3.176
-0.118,-0.993,3.158,NONE,3.122
-0.41,-0.912,2.864,RIGHT,2.673
-0.612,-0.791,1.83,RIGHT,1.604
-0.706,-0.708,0.664,RIGHT,0.423
-0.711,-0.703,-0.538,RIGHT,-0.775
-0.627,-0.779,-1.69,RIGHT,-1.907
-0.441,-0.898,-2.7,RIGHT,-2.876
-0.146,-0.989,-3.465,RIGHT,-3.58
0.223,-0.975,-3.893,RIGHT,-3.934
0.582,-0.814,-3.955,RIGHT,-3.927
0.844,-0.536,-3.708,RIGHT,-3.631
0.977,-0.214,-3.27,RIGHT,-3.17
0.996,0.087,-2.765,RIGHT,-2.665
0.943,0.332,-2.285,RIGHT,-2.197
0.855,0.519,-1.882,RIGHT,-1.812
0.753,0.658,-1.576,RIGHT,-1.527
0.649,0.761,-1.374,RIGHT,-1.347
0.565,0.825,-1.288,RIGHT,-1.277
0.456,0.89,-1.275,RIGHT,-1.285
0.334,0.942,-1.373,RIGHT,-1.407
0.193,0.981,-1.598,RIGHT,-1.66
0.017,1.0,-1.974,RIGHT,-2.071
-0.206,0.979,-2.54,RIGHT,-2.68
-0.479,0.878,-3.342,RIGHT,-3.535
-0.774,0.633,-4.419,RIGHT,-4.667
-0.984,0.179,-5.744,RIGHT,-6.026
-0.894,-0.449,-7.134,RIGHT,-7.388
-0.328,-0.945,-7.854,RIGHT,-7.854
0.487,-0.873,-7.854,RIGHT,-7.854
0.85,-0.526,-7.854,LEFT,-7.854
0.978,0.207,-6.856,LEFT,-6.554
0.681,0.732,-5.461,LEFT,-5.224
0.254,0.967,-4.451,LEFT,-4.301
-0.154,0.988,-3.865,LEFT,-3.795
-0.504,0.864,-3.655,LEFT,-3.653
-0.781,0.624,-3.755,LEFT,-3.805
-0.96,0.28,-4.079,LEFT,-4.161
-0.989,-0.145,-4.506,LEFT,-4.589
-0.817,-0.577,-4.862,LEFT,-4.906
-0.446,-0.895,-4.945,LEFT,-4.914
0.019,-1.0,-4.607,LEFT,-4.486
0.43,-0.903,-3.836,LEFT,-3.637
0.699,-0.715,-2.737,LEFT,-2.491
0.816,-0.579,-1.72,RIGHT,-1.655
0.895,-0.446,-1.363,RIGHT,-1.284
0.941,-0.339,-0.949,RIGHT,-0.863
0.963,-0.27,-0.508,RIGHT,-0.418
0.97,-0.243,-0.057,RIGHT,0.033
0.966,-0.259,0.391,RIGHT,0.479
0.948,-0.318,0.824,RIGHT,0.908
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,LEFT,1.31
-0.798,-0.602,1.097,LEFT,1.038
-0.851,-0.525,0.778,LEFT,0.709
-0.881,-0.473,0.421,LEFT,0.347
-0.892,-0.451,0.048,LEFT,-0.027
-0.886,-0.464,-0.323,LEFT,-0.396
-0.862,-0.507,-0.676,LEFT,-0.743
-0.816,-0.578,-0.992,LEFT,-1.048
-0.746,-0.666,-1.248,LEFT,-1.29
-0.65,-0.76,-1.42,LEFT,-1.443
-0.533,-0.846,-1.487,RIGHT,-1.685
-0.357,-0.934,-2.411,RIGHT,-2.571
-0.086,-0.996,-3.107,RIGHT,-3.212
0.244,-0.97,-3.5,RIGHT,-3.538
0.566,-0.824,-3.563,RIGHT,-3.539
0.813,-0.582,-3.344,RIGHT,-3.275
0.953,-0.301,-2.939,RIGHT,-2.844
0.999,-0.036,-2.448,RIGHT,-2.347
0.983,0.183,-1.951,RIGHT,-1.855
0.938,0.347,-1.491,RIGHT,-1.406
0.885,0.465,-1.085,RIGHT,-1.011
0.84,0.543,-0.732,RIGHT,-0.667
0.808,0.59,-0.42,RIGHT,-0.362
0.791,0.612,-0.136,RIGHT,-0.081
0.789,0.615,-0.026,NONE,0.128
0.81,0.586,0.75,NONE,0.908
0.872,0.489,1.56,NONE,1.73
0.952,0.307,2.434,NONE,2.617
1.0,0.022,3.367,NONE,3.556
0.935,-0.353,4.29,NONE,4.461
0.675,-0.738,5.05,NONE,5.164
0.21,-0.978,5.444,NONE,5.464
-0.326,-0.946,5.331,NONE,5.247
-0.744,-0.669,4.741,NONE,4.58
-0.955,-0.297,3.849,NONE,3.652
-0.999,0.034,2.847,NONE,2.646
-0.99,0.139,2.447,NONE,2.249
-0.944,0.33,1.478,NONE,1.291
-0.906,0.423,0.563,LEFT,0.485
-0.89,0.456,0.181,LEFT,0.106
-0.89,0.456,-0.19,LEFT,-0.264
-0.907,0.422,-0.565,LEFT,-0.642
-0.936,0.352,-0.959,LEFT,-1.041
-0.971,0.24,-1.382,LEFT,-1.47
-0.997,0.083,-1.831,LEFT,-1.923
-0.992,-0.123,-2.289,LEFT,-2.378
-0.931,-0.366,-2.712,LEFT,-2.787
-0.789,-0.615,-3.033,LEFT,-3.077
-0.562,-0.827,-3.169,LEFT,-3.168
-0.28,-0.96,-3.053,LEFT,-2.996
0.005,-1.0,-2.656,LEFT,-2.545
0.237,-0.971,-2.009,LEFT,-1.854
0.275,-0.961,-1.854,LEFT,-1.694
0.409,-0.912,-0.998,LEFT,-0.814
0.458,-0.889,-0.06,LEFT,0.129
0.421,-0.907,0.873,LEFT,1.052
0.299,-0.954,1.719,LEFT,1.871
0.095,-0.995,2.398,LEFT,2.507
-0.168,-0.986,2.84,LEFT,2.896
-0.446,-0.895,3.009,LEFT,3.01
-0.69,-0.724,2.917,LEFT,2.872
-0.73,-0.683,2.872,NONE,2.72
-0.876,-0.483,2.053,NONE,1.875
-0.941,-0.337,1.142,NONE,0.954
-0.962,-0.274,0.2,NONE,0.011
-0.954,-0.3,-0.739,NONE,-0.924
-0.924,-0.382,-1.468,RIGHT,-1.745
-0.821,-0.571,-2.81,RIGHT,-3.062
-0.582,-0.813,-3.977,RIGHT,-4.176
-0.27,-0.963,-4.683,RIGHT,-4.818
0.221,-0.975,-5.163,RIGHT,-5.199
0.676,-0.737,-5.161,RIGHT,-5.111
0.947,-0.322,-4.797,RIGHT,-4.699
0.992,0.125,-4.285,RIGHT,-4.183
0.862,0.506,-3.824,RIGHT,-3.751
0.623,0.782,-3.552,RIGHT,-3.529
0.316,0.949,-3.552,RIGHT,-3.59
-0.048,0.999,-3.88,RIGHT,-3.989
-0.451,0.892,-4.581,RIGHT,-4.768
-0.829,0.56,-5.664,RIGHT,-5.921
-0.999,-0.039,-7.024,RIGHT,-7.305
-0.69,-0.724,-7.854,RIGHT,-7.854
0.113,-0.994,-7.854,RIGHT,-7.854
0.29,-0.957,-7.854,LEFT,-7.854
0.457,-0.889,-7.854,NONE,-7.854
0.97,-0.242,-7.854,NONE,-7.851
0.873,0.488,-7.037,NONE,-6.859
0.387,0.922,-6.334,NONE,-6.257
-0.222,0.975,-6.19,NONE,-6.233
-0.758,0.652,-6.62,NONE,-6.764
-1.0,0.009,-7.447,NONE,-7.627
-0.956,-0.292,-7.803,LEFT,-7.854
-0.464,-0.886,-7.854,RIGHT,-7.854
0.338,-0.941,-7.854,RIGHT,-7.854
0.925,-0.379,-7.854,RIGHT,-7.854
0.919,0.394,-7.669,RIGHT,-7.58
0.404,0.915,-7.415,RIGHT,-7.434
-0.332,0.943,-7.799,RIGHT,-7.854
-0.919,0.394,-7.854,RIGHT,-7.854
-0.853,-0.522,-7.854,RIGHT,-7.854
0.049,-0.999,-7.854,RIGHT,-7.854
0.914,-0.405,-7.854,RIGHT,-7.854
0.799,0.601,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,RIGHT,-0.1
0.025,-1.0,-0.489,RIGHT,-0.582
0.096,-0.995,-0.927,RIGHT,-1.004
0.136,-0.991,-1.077,RIGHT,-1.146
0.257,-0.966,-1.375,RIGHT,-1.419
0.395,-0.918,-1.541,RIGHT,-1.557
0.534,-0.845,-1.569,RIGHT,-1.559
0.657,-0.754,-1.468,RIGHT,-1.435
0.754,-0.657,-1.261,RIGHT,-1.21
0.822,-0.569,-0.976,RIGHT,-0.911
0.866,-0.501,-0.638,RIGHT,-0.567
0.888,-0.46,-0.273,RIGHT,-0.198
0.892,-0.452,0.102,RIGHT,0.176
0.878,-0.478,0.468,RIGHT,0.538
0.874,-0.487,0.538,LEFT,0.808
0.809,-0.588,1.857,LEFT,2.11
0.641,-0.768,3.053,LEFT,3.268
0.333,-0.943,4.006,LEFT,4.156
-0.093,-0.996,4.587,LEFT,4.65
-0.533,-0.846,4.728,LEFT,4.706
-0.856,-0.518,4.487,LEFT,4.406
-0.993,-0.118,4.024,LEFT,3.92
-0.967,0.256,3.514,LEFT,3.42
-0.832,0.555,3.093,LEFT,3.028
-0.635,0.773,2.841,LEFT,2.816
-0.396,0.918,2.805,LEFT,2.827
-0.118,0.993,3.021,LEFT,3.098
0.206,0.979,3.528,LEFT,3.667
0.419,0.908,3.988,RIGHT,3.969
0.737,0.676,4.022,RIGHT,4.064
0.947,0.32,4.317,RIGHT,4.396
0.992,-0.126,4.738,RIGHT,4.821
0.814,-0.58,5.093,RIGHT,5.136
0.422,-0.907,5.162,RIGHT,5.125
-0.066,-0.998,4.787,RIGHT,4.655
-0.485,-0.874,3.962,RIGHT,3.752
-0.75,-0.662,2.809,RIGHT,2.554
-0.874,-0.487,1.483,RIGHT,1.208
-0.909,-0.416,0.096,RIGHT,-0.182
-0.883,-0.469,-1.282,RIGHT,-1.55
-0.852,-0.523,-1.816,RIGHT,-2.077
-0.699,-0.715,-3.062,RIGHT,-3.288
-0.404,-0.915,-4.079,RIGHT,-4.243
0.029,-1.0,-4.727,RIGHT,-4.803
0.492,-0.87,-4.92,RIGHT,-4.905
0.723,-0.691,-4.831,RIGHT,-4.773
0.956,-0.293,-4.445,RIGHT,-4.346
0.993,0.121,-3.933,RIGHT,-3.832
0.882,0.471,-3.468,RIGHT,-3.392
0.682,0.732,-3.164,RIGHT,-3.128
0.426,0.905,-3.086,RIGHT,-3.102
0.124,0.992,-3.282,RIGHT,-3.358
-0.225,0.974,-3.793,RIGHT,-3.937
-0.528,0.849,-4.455,LEFT,-4.457
-0.845,0.535,-4.593,LEFT,-4.654
-0.996,0.089,-4.964,LEFT,-5.05
-0.91,-0.415,-5.368,LEFT,-5.43
-0.559,-0.829,-5.552,LEFT,-5.541
-0.259,-0.966,-5.461,RIGHT,-5.591
0.305,-0.952,-5.884,RIGHT,-5.902
0.781,-0.624,-5.777,RIGHT,-5.705
0.993,-0.117,-5.327,RIGHT,-5.221
0.925,0.38,-4.816,RIGHT,-4.729
0.659,0.752,-4.482,RIGHT,-4.45
0.271,0.963,-4.475,RIGHT,-4.521
0.0,1.0,-4.666,NONE,-4.666
-0.454,0.891,-4.844,NONE,-4.932
-0.832,0.555,-5.434,NONE,-5.591
-1.0,0.004,-6.297,NONE,-6.48
-0.784,-0.621,-7.141,NONE,-7.271
-0.16,-0.987,-7.554,NONE,-7.556
0.554,-0.833,-7.275,NONE,-7.14
0.957,-0.291,-6.431,NONE,-6.228
0.956,0.292,-5.406,NONE,-5.211
0.703,0.711,-4.53,NONE,-4.39
0.35,0.937,-3.968,NONE,-3.899
-0.026,1.0,-3.77,NONE,-3.775
-0.397,0.918,-3.94,NONE,-4.017
-0.735,0.678,-4.458,NONE,-4.599
-0.793,0.609,-4.599,RIGHT,-4.85
-0.992,0.129,-5.937,RIGHT,-6.221
-0.861,-0.509,-7.316,RIGHT,-7.561
-0.247,-0.969,-7.854,RIGHT,-7.854
0.566,-0.824,-7.854,RIGHT,-7.854
0.992,-0.129,-7.854,RIGHT,-7.854
0.79,0.614,-7.67,RIGHT,-7.61
0.15,0.989,-7.611,RIGHT,-7.681
-0.594,0.804,-7.854,RIGHT,-7.854
-0.999,0.05,-7.854,RIGHT,-7.854
-0.568,-0.823,-7.854,RIGHT,-7.854
0.48,-0.877,-7.854,RIGHT,-7.854
1.0,0.031,-7.854,RIGHT,-7.854
0.468,0.884,-7.854,RIGHT,-7.854
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,NONE,0.0
0.0,-1.0,0.0,LEFT,0.1
-0.025,-1.0,0.489,LEFT,0.582
-0.096,-0.995,0.927,LEFT,1.004
-0.205,-0.979,1.271,LEFT,1.325
-0.34,-0.941,1.491,LEFT,1.519
-0.48,-0.877,1.574,LEFT,1.574
-0.61,-0.792,1.523,LEFT,1.498
-0.718,-0.696,1.355,NONE,1.21
-0.783,-0.622,0.605,NONE,0.45
-0.797,-0.605,-0.175,NONE,-0.33
-0.761,-0.648,-0.937,NONE,-1.083
-0.672,-0.741,-1.631,NONE,-1.756
-0.517,-0.856,-2.199,NONE,-2.292
-0.298,-0.955,-2.579,NONE,-2.628
-0.036,-0.999,-2.718,NONE,-2.714
0.231,-0.973,-2.594,NONE,-2.539
0.458,-0.889,-2.229,NONE,-2.131
0.622,-0.783,-1.674,NONE,-1.547
0.689,-0.724,-1.279,NONE,-1.14
0.753,-0.658,-0.558,NONE,-0.409
0.765,-0.644,0.191,NONE,0.341
0.728,-0.685,0.922,NONE,1.061
0.636,-0.772,1.582,NONE,1.701
0.482,-0.876,2.116,NONE,2.203
0.268,-0.963,2.465,NONE,2.508
0.018,-1.0,2.582,NONE,2.575
-0.233,-0.972,2.449,NONE,2.394
-0.281,-0.96,2.394,NONE,2.33
-0.484,-0.875,1.992,NONE,1.89
-0.627,-0.779,1.426,NONE,1.298
-0.708,-0.706,0.756,NONE,0.615
-0.736,-0.677,0.04,NONE,-0.104
-0.714,-0.7,-0.671,NONE,-0.809
-0.64,-0.768,-1.329,NONE,-1.45
-0.508,-0.861,-1.88,NONE,-1.973
-0.318,-0.948,-2.269,NONE,-2.322
-0.086,-0.996,-2.446,NONE,-2.453
0.157,-0.988,-2.386,NONE,-2.346
0.374,-0.927,-2.1,NONE,-2.019
0.54,-0.842,-1.628,NONE,-1.517
0.648,-0.762,-1.028,NONE,-0.897
0.699,-0.715,-0.357,NONE,-0.218
0.7,-0.714,0.333,NONE,0.469
0.651,-0.759,0.993,NONE,1.117
0.548,-0.837,1.572,NONE,1.673
0.388,-0.922,2.017,NONE,2.085
0.182,-0.983,2.277,NONE,2.304
-0.003,-1.0,2.329,NONE,2.319
-0.05,-0.999,2.319,RIGHT,2.201
-0.247,-0.969,1.649,RIGHT,1.494
-0.365,-0.931,0.829,RIGHT,0.655
-0.401,-0.916,-0.057,RIGHT,-0.235
-0.356,-0.935,-0.929,RIGHT,-1.095
-0.229,-0.974,-1.708,RIGHT,-1.846
-0.028,-1.0,-2.319,RIGHT,-2.415
0.224,-0.975,-2.699,RIGHT,-2.745
0.483,-0.875,-2.824,RIGHT,-2.819
0.705,-0.709,-2.709,RIGHT,-2.662
0.862,-0.507,-2.41,RIGHT,-2.334
0.952,-0.305,-1.993,RIGHT,-1.902
0.986,-0.164,-1.617,LEFT,-1.321
0.997,-0.078,-0.135,LEFT,0.161
0.99,-0.138,1.335,LEFT,1.625
0.941,-0.337,2.767,LEFT,3.044
0.772,-0.635,4.086,LEFT,4.324
0.406,-0.914,5.135,LEFT,5.295
-0.128,-0.992,5.725,LEFT,5.777
-0.65,-0.76,5.775,LEFT,5.727
-0.955,-0.297,5.409,LEFT,5.308
-0.977,0.212,4.889,LEFT,4.79
-0.778,0.629,4.468,LEFT,4.412
-0.439,0.899,4.32,LEFT,4.333
-0.014,1.0,4.548,LEFT,4.645
0.453,0.892,5.214,LEFT,5.401
0.864,0.504,6.313,LEFT,6.576
0.985,-0.17,7.686,LEFT,7.96
0.537,-0.844,8.901,LEFT,9.072
0.019,-1.0,9.314,RIGHT,9.181
-0.764,-0.645,8.327,RIGHT,8.051
-0.998,0.059,6.839,RIGHT,6.531
-0.785,0.62,5.381,RIGHT,5.123
-0.411,0.911,4.242,RIGHT,4.061
-0.041,0.999,3.485,RIGHT,3.377
0.28,0.96,3.074,RIGHT,3.029
0.551,0.835,2.956,RIGHT,2.963
0.773,0.635,3.079,RIGHT,3.128
0.934,0.358,3.389,RIGHT,3.467
1.0,0.006,3.81,RIGHT,3.898
0.923,-0.386,4.225,RIGHT,4.294
0.672,-0.741,4.477,RIGHT,4.493
0.286,-0.958,4.409,RIGHT,4.348
-0.131,-0.991,3.94,RIGHT,3.799
-0.467,-0.884,3.102,RIGHT,2.899
-0.676,-0.737,2.005,NONE,1.866
-0.788,-0.616,1.266,NONE,1.108
-0.838,-0.546,0.456,NONE,0.291
-0.84,-0.542,-0.371,NONE,-0.534
-0.796,-0.605,-1.169,NONE,-1.321
-0.694,-0.72,-1.889,NONE,-2.018
-0.521,-0.854,-2.468,NONE,-2.561
-0.277,-0.961,-2.837,NONE,-2.88
0.011,-1.0,-2.94,NONE,-2.926
0.294,-0.956,-2.759,RIGHT,-2.791
0.548,-0.837,-2.817,RIGHT,-2.8
0.594,-0.805,-2.8,NONE,-2.673
0.772,-0.636,-2.098,NONE,-1.941
0.868,-0.497,-1.272,NONE,-1.099
0.906,-0.423,-0.391,NONE,-0.212
0.904,-0.428,0.498,NONE,0.674
0.86,-0.51,1.357,NONE,1.522
0.758,-0.653,2.138,NONE,2.28
0.575,-0.818,2.774,NONE,2.876
0.308,-0.952,3.183,NONE,3.231
-0.014,-1.0,3.296,NONE,3.28
-0.329,-0.944,3.092,NONE,3.016
-0.583,-0.812,2.61,NONE,2.486
-0.752,-0.659,1.925,NONE,1.772
-0.831,-0.557,1.289,LEFT,1.223
-0.887,-0.461,0.934,LEFT,0.857
-0.919,-0.394,0.54,LEFT,0.458
-0.932,-0.364,0.128,LEFT,0.045
-0.929,-0.37,-0.284,LEFT,-0.365
-0.91,-0.415,-0.682,LEFT,-0.758
-0.87,-0.493,-1.047,LEFT,-1.114
-0.805,-0.593,-1.358,LEFT,-1.411
-0.708,-0.706,-1.587,LEFT,-1.621
-0.582,-0.813,-1.705,LEFT,-1.713
-0.435,-0.9,-1.688,LEFT,-1.667
-0.285,-0.959,-1.524,LEFT,-1.474
-0.15,-0.989,-1.221,LEFT,-1.146
-0.049,-0.999,-0.805,LEFT,-0.711
0.008,-1.0,-0.315,LEFT,-0.212
0.014,-1.0,0.201,LEFT,0.302
-0.032,-1.0,0.692,LEFT,0.783
-0.122,-0.992,1.111,LEFT,1.183
-0.247,-0.969,1.42,LEFT,1.466
-0.361,-0.932,1.569,RIGHT,1.393
-0.463,-0.886,0.647,RIGHT,0.454
-0.477,-0.879,-0.323,RIGHT,-0.515
-0.406,-0.914,-1.255,RIGHT,-1.429
-0.248,-0.969,-2.065,RIGHT,-2.206
-0.012,-1.0,-2.675,RIGHT,-2.766
0.272,-0.962,-3.02,RIGHT,-3.055
0.55,-0.835,-3.084,RIGHT,-3.065
0.773,-0.634,-2.899,RIGHT,-2.839
0.915,-0.402,-2.538,RIGHT,-2.452
0.983,-0.181,-2.079,RIGHT,-1.982
